RefObligor,Sub_RefObligor,Rating,IrcRecRate,EAD,Notional,LiquidityHorizon,COR1,COR2,COR3,COR4,COR5,COR6,COR7,COR8,COR9,COR10,COR11,PAAA,PAA,PA,PBBB,PBB,PB,PCCC,PD,PnL_AAA,PnL_AA,PnL_A,PnL_BBB,PnL_BB,PnL_B,PnL_CCC,ShapeParamAlpha,ShapeParamAlphaUp,ShapeParamAlphaDown,ShapeParamBeta,ShapeParamBetaUp,ShapeParamBetaDown
3179,3179,BA,0.4,4323848.5,-3936192.0,3,0.000000000000000,-0.000000000134292,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.26848915973815,0.50475704896744,0.80987473270756,0.00001366563196361820,0.00004152300651433920,0.00036331724824940000,0.01706828783039040000,0.95740257626710300000,0.02069846722420240000,0.00191234550741673000,0.00813279061017669000,-379228.01495000000,-375332.21451341400,-368099.39763439800,-355854.60644885600,0.00000000000,448115.99310753000,938088.17079484500,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
3180,3180,BAA,0.25,-19905742.7,19742720.4,3,0.000000000000000,-0.000000000025700,0.00000000288058,0.00000000641166,-0.01174422614241,-0.17984509823693,0.00000000000000,0.00000000000000,-0.26848915973815,0.50475704896744,0.81432556279375,0.00003881586021384320,0.00012691749133897800,0.00847810237930312000,0.97206952364888200000,0.00987667629815454000,0.00101680609029822000,0.00039271743322833200,0.00599672099903670000,628462.04460600000,628462.85250000000,432192.90852650400,0.00000000000,-2467454.56785539000,-4652517.43842064000,-6903453.75722638000,0.270830000000000,0.621850000000000,0.039040000000000,0.812500000000000,1.000000000000000,0.300000000000000
3181,3181,BAA,0.33,284261.8,-286296.1,3,0.000000000000000,-0.000000000025700,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.26848915973815,0.50475704896744,0.81432556279375,0.00003897237577922160,0.00012628099439144000,0.00842708069998936000,0.97304943244288300000,0.00989650898148417000,0.00101884582167294000,0.00039429937656460000,0.00900221308618510000,-102480.36225200000,-81978.02768784160,-48086.16395231790,0.00000000000,91464.85202008510,159072.58761005700,213679.51206218500,0.480700000000000,0.815430000000000,0.186380000000000,0.975970000000000,0.900000000000000,0.700000000000000
3182,3182,BA,0.25,2451410.4,-2491437.0,3,0.000000000000000,-0.000000000134292,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775202215654,0.80987473270756,0.00001370700118247880,0.00004148114864486910,0.00036478076183751400,0.01706828783039040000,0.95356529139228500000,0.02082365956628420000,0.00191620493326419000,0.00145628626654493000,-203206.06810000000,-201766.30449292700,-199096.99568366900,-194598.82557671800,0.00000000000,246244.95635467300,514255.29988778200,0.270830000000000,0.621850000000000,0.039040000000000,0.812500000000000,1.000000000000000,0.300000000000000
3183,3183,D,0.8,-2576394.4,2729870.8,12,0.000000000000000,-0.000000000083969,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.23540229736300,0.58355282748107,0.84282805044034,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.622220000000000,0.078120000000000,0.958430000000000,0.155560000000000,0.000000000000000,0.400000000000000
3184,3184,BAA,0.4,5918250.2,-5723703.5,3,0.000000000000000,-0.000000000025700,0.00000000288058,0.00000000641166,-0.01174422614241,-0.17984509823693,0.00000000000000,0.00000000000000,-0.12354022973630,0.58355282748107,0.81432556279375,0.00003881586021384320,0.00012691749133897800,0.00846959876608416000,0.97794897641288700000,0.00987667629815454000,0.00101170676186142000,0.00039509034823273300,0.00410597356284015000,-157690.71592000000,-158377.06720474400,-108585.87392937100,0.00000000000,652360.17253603800,1288002.98880928000,2016254.51063543000,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
3185,3185,A,0.4,-900741.9,966510.0,3,0.000000000000000,-0.000000000025700,-0.00000000418683,0.00000001100327,-0.02529710279559,0.12882882648225,0.00000000000000,0.00000000000000,-0.26848915973815,0.50475704896744,0.81432556279375,0.00006529362360303600,0.00415468857575224000,0.97090124434582000000,0.01670580817125430000,0.00085895359702477000,0.00025915662093212900,0.00012548950980658000,0.00106633796056710000,-274771.60534000000,-176425.75688277100,0.00000000000,142685.46663993400,337712.53054701400,303169.25068990500,137583.52156719000,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
3186,3186,B,0.4,613529.8,-656058.8,3,0.000000000000000,-0.000000000134292,-0.00000000418683,0.00000001100327,-0.02529710279559,0.12882882648225,0.00000000000000,0.00000000000000,0.18438379289238,0.50475704896744,0.80987473270756,0.00000642597124197440,0.00004156486438380930,0.00036441488344048600,0.00053657474908790200,0.01740013305453770000,0.95047152090174700000,0.02104392158343780000,0.00342015660978578000,-118351.69898100000,-115906.27481481100,-111364.32353835800,-103709.67145018900,-65313.91234058670,0.00000000000,81179.16922148580,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
3187,3187,CCC,0.4,-56439.7,76431.0,3,0.000000000000000,-0.000000000134292,-0.00000000418683,0.00000001100327,-0.02529710279559,0.12882882648225,0.00000000000000,0.00000000000000,0.18438379289238,0.50475704896744,0.80987473270756,0.00000000000000000000,0.00000957495796733760,0.00013449555238919100,0.00053765764464610100,0.00081544509411845300,0.04093474139139650000,0.86419809766673600000,0.09312416805278460000,2.71772100000,2.68973703280,2.61315819090,2.46282247830,1.87095778820,1.27662904740,0.00000000000,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
3188,3188,BA,0.4,6502508.7,-6321312.0,3,0.000000000000000,-0.000000000134292,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775202565434,0.80987473270756,0.00001372079092209900,0.00004160672225327940,0.00036368312664642800,0.01718872937758060000,0.95068732773617100000,0.02078192878559030000,0.00191427522034046000,0.00613390371036171000,-905885.12685300000,-861648.56495717700,-774954.38259271700,-633489.24530900500,0.00000000000,691884.76915996100,1415469.48047692000,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
3189,3189,BA,0.4,-4194708.4,4370293.5,3,0.000000000000000,-0.000000000134292,-0.00000000418683,0.00000001100327,-0.02529710279559,0.12882882648225,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775202565434,0.80987473270756,0.00001377594988057980,0.00004148114864486910,0.00036331724824940000,0.01706828783039040000,0.95836189748580800000,0.02084452495663120000,0.00192006435911165000,0.00918304594207553000,308622.52636700000,299196.75540553200,282247.44391848300,252278.07553187600,0.00000000000,-333786.24189232900,-783714.56578190300,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
3190,3190,A,0.4,-1666097.3,1496499.5,3,0.000000000000000,-0.000000000025700,0.00000000279128,0.00000000362409,0.02575778889102,0.17124888997170,0.00000000000000,0.00000000000000,-0.26848915973815,0.50475704896744,0.81432556279375,0.00006549029114400900,0.00417139084138341000,0.97285673527098800000,0.01665559031102010000,0.00086328736895728700,0.00025863517903890600,0.00012574124402886000,0.00312817310753621000,40631.86374400000,26429.03311408200,0.00000000000,-41962.13463327790,-182574.79036350600,-337691.13297197600,-546765.50952998700,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
3191,3191,A,0.4,914706.2,-874047.8,3,0.000000000000000,-0.000000000025700,0.00000000149254,0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.25991610378973,0.49973721632473,0.81432556279375,0.00006549029114400900,0.00414633744293666000,0.97090124434582000000,0.01663885102427530000,0.00086328736895728700,0.00025993878377196500,0.00012523777558430000,0.00302660616959316000,-38227.02560300000,-25436.13858872060,0.00000000000,37004.04620630360,148967.29634905200,257417.73263840700,386004.33672778100,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
3192,3192,B,0.4,-40066.1,40945.8,3,0.000000000000000,-0.000000000134292,0.00000000418683,0.00000001100327,-0.02529710279559,0.12882882648225,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775202497752,0.80987473270756,0.00000643244903556510,0.00004148114864486910,0.00036551251863157100,0.00053711619686700200,0.01740013305453770000,0.95622614161356400000,0.02087540169087770000,0.00738058080454551000,2499.18511600000,2468.62477429580,2408.03394411750,2302.14488622040,1303.94586488150,0.00000000000,-2218.11213140600,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
3193,3193,B,0.4,3571418.1,-3355895.3,3,0.000000000000000,-0.000000000134292,-0.00000000003271,-0.00000001173025,0.06048290490084,-0.03616978326032,0.00000000000000,0.00000000000000,-0.26848915973815,0.50475704896744,0.80987473270756,0.00000644540462274650,0.00004152300651433920,0.00036331724824940000,0.00053874054020430100,0.01734782804535570000,0.95814434851750200000,0.02100179161029780000,0.01033138304398450000,-640650.51110800000,-640729.97270547900,-640888.26474769800,-641154.55530895700,-507682.91819276400,0.00000000000,571994.33244455900,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
3194,3194,B,0.4,-419491.4,419619.4,3,0.000000000000000,-0.000000000134292,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.26848915973815,0.50475704896744,0.80987473270756,0.00000647131579641000,0.00004160672225327940,0.00036404900504345700,0.00053819909242520100,0.01740013305453770000,0.95718524506553300000,0.02087540169087770000,0.00842040116955367000,1017.69959100000,997.66807610050,942.85157947970,835.95690763280,417.61211558230,0.00000000000,-1197.70360921390,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
3195,3195,BA,0.4,52320.6,-55168.3,3,0.000000000000000,-0.000000000134292,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.26848915973815,0.50475704896744,0.80987473270756,0.00001377594988057980,0.00004152300651433920,0.00036404900504345700,0.01706828783039040000,0.95260597017358000000,0.02080279417593730000,0.00192199407203538000,0.00526794701242561000,-3703.44976600000,-3498.21340331020,-3107.14158477840,-2432.86208138510,0.00000000000,2841.19129361070,6916.37537593160,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
3196,3196,B,0.3,447603.8,-531060.8,3,0.000000000000000,-0.000000000134292,0.00000001210448,-0.00000000055045,-0.03023925425158,0.08707537168116,0.00000000000000,0.00000000000000,-0.26848915973815,0.50475704896744,0.80987473270756,0.00000645188241633720,0.00004148114864486910,0.00036514664023454300,0.00053765764464610100,0.01733039304229500000,0.95814434851750200000,0.02098072662372780000,0.00655439816187942000,-71801.66934200000,-71769.71881442270,-71706.74590745770,-71596.67425975870,-55111.91732842570,0.00000000000,60644.20403299990,0.400000000000000,0.747470000000000,0.123330000000000,0.933330000000000,1.000000000000000,0.500000000000000
3197,3197,B,0.35,10794.1,-15175.8,3,0.000000000000000,-0.000000000134292,-0.00000000418683,0.00000001100327,-0.02529710279559,0.12882882648225,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775207045654,0.80987473270756,0.00000645188241633720,0.00004148114864486910,0.00036404900504345700,0.00054090633132070000,0.01740013305453770000,0.95047152090174700000,0.02104392158343780000,0.00248249531825995000,-83.12097700000,-83.12097690600,-83.12097690600,-83.12097690600,-83.12097690600,0.00000000000,574.27816478910,0.534720000000000,0.856530000000000,0.232490000000000,0.993060000000000,0.900000000000000,0.800000000000000
3198,3198,B,0.8,-309251.8,308323.1,3,0.000000000000000,-0.000000000134292,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,0.18438379289238,0.50475704896744,0.80987473270756,0.00000641949344838370,0.00004177415373115980,0.00036331724824940000,0.00054036488354160000,0.01736526304841640000,0.95622614161356400000,0.02100179161029780000,0.00263436418693719000,12772.60832100000,12441.60165769710,11706.33248209820,10373.10132218440,5232.96913922980,0.00000000000,-10039.98771510720,0.622220000000000,0.078120000000000,0.958430000000000,0.155560000000000,0.000000000000000,0.400000000000000
3199,3199,BA,0.4,33944.4,-33983.4,3,0.000000000000000,-0.000000000134292,-0.00000000418683,0.00000001100327,-0.02529710279559,0.12882882648225,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775207045654,0.80987473270756,0.00001370700118247880,0.00004164858012274950,0.00036331724824940000,0.01705108189507750000,0.95836189748580800000,0.02071933261454930000,0.00192392378495911000,0.00423763547071931000,-7626.66351400000,-7149.62357484600,-6204.57052399350,-4685.16448352670,0.00000000000,4927.11397417030,9968.72519342640,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
3200,3200,A,0.4,118267.6,-115617.8,3,0.000000000000000,-0.000000000519522,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.12379459270261,0.49775207045654,0.75602226801036,0.00003249993763985300,0.00586737430147874000,0.97399495401767200000,0.01100261373571420000,0.00066390149753017900,0.00019585283195250500,0.00019506785066211400,0.00112691129855880000,-4360.10612100000,-2804.06518560990,0.00000000000,7240.02712806940,17025.42830601050,24951.74291369460,72764.91343351600,0.200000000000000,0.296080000000000,0.077130000000000,0.300000000000000,0.300000000000000,0.200000000000000
3201,3201,A,0.4,-2866180.7,2645831.2,3,0.000000000000000,-0.000000000519522,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.26848915973815,0.50475704896744,0.75602226801036,0.00003243461113203420,0.00588506487726210000,0.98086790228191000000,0.01103588776918920000,0.00066657851969764000,0.00019506785066211400,0.00013003532081569800,0.00223204175038116000,-135516.46748200000,-92832.21715079420,0.00000000000,76869.51185440860,201866.94510917000,180074.57695423200,-11486.49664326650,0.200000000000000,0.296080000000000,0.077130000000000,0.300000000000000,0.300000000000000,0.200000000000000
3202,3202,BAA,0.21,3499406.3,-3399915.3,3,0.000000000000000,-0.000000000519522,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775202015654,0.75602226801036,0.00000000000000000000,0.00053918848489339400,0.01193419823235060000,0.97298164625216800000,0.00982680000205487000,0.00093086180807234600,0.00056763552485839100,0.00505835501651508000,92152.84247700000,97354.33308612890,63190.88313227360,0.00000000000,-64794.96840316150,-133043.53454405300,-112446.59726207000,0.007740000000000,0.139770000000000,0.007740000000000,0.029130000000000,0.300000000000000,0.000000000000000
3203,3203,BAA,0.35,256357.3,-235436.1,3,0.000000000000000,-0.000000000025700,0.00000000149254,-0.00000000633091,0.17241855904877,0.05241428349717,0.00000000000000,0.00000000000000,-0.23540229736300,0.58355282748107,0.81432556279375,0.00003877673132249860,0.00012691749133897800,0.00848660599252208000,0.97304943244288300000,0.00986675995648973000,0.00101680609029822000,0.00039350840489646600,0.00804113561657505000,-965.44187200000,-849.31114046240,-538.86390928530,0.00000000000,8634.01827114520,18185.74291726180,33439.85044075240,0.534720000000000,0.856530000000000,0.232490000000000,0.993060000000000,0.900000000000000,0.800000000000000
3204,3204,BAA,0.4,250.6,-217.6,3,0.000000000000000,-0.000000000519522,-0.00000000418683,0.00000001100327,-0.02529710279559,0.12882882648225,0.00000000000000,0.00000000000000,-0.23540229736300,0.58355282748107,0.75602226801036,0.00000000000000000000,0.00053864875668028700,0.01191020989419510000,0.97395755562654300000,0.00985654813525988000,0.00092898884668789400,0.00056649454892902700,0.00508583276780206000,13.87589200000,10.87696801570,7.92608296560,0.00000000000,-4.17997137650,-8.79009567810,-21.93931809380,0.200000000000000,0.296080000000000,0.077130000000000,0.300000000000000,0.300000000000000,0.200000000000000
3205,3205,BAA,0.4,-61.1,59.1,3,0.000000000000000,-0.000000000519522,-0.00000000013352,-0.00000001165874,-0.12306495614890,-0.00847326725454,0.00000000000000,0.00000000000000,-0.23540229736300,0.58355282748107,0.75602226801036,0.00000000000000000000,0.00053864875668028700,0.01198217490866160000,0.97102982750341800000,0.00984663209085821000,0.00092898884668789400,0.00056763552485839100,0.00222435849573444000,1.75250900000,1.60823406640,1.30201161830,0.00000000000,-1.89159062170,-3.28351535230,-16.14881834490,0.200000000000000,0.296080000000000,0.077130000000000,0.300000000000000,0.300000000000000,0.200000000000000
3206,3206,BAA,0.4,-5846877.4,5785925.0,3,0.000000000000000,-0.000000000519522,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775207045654,0.75602226801036,0.00000000000000000000,0.00053487065918854100,0.01189821572511740000,0.97298164625216800000,0.00989621231286656000,0.00092992532738012000,0.00056820601282307300,0.00511028146096548000,768625.59564897500,583691.32847000000,405489.23464524400,0.00000000000,-524159.04616756700,-9.06110613674,-2892789.26317439000,0.200000000000000,0.296080000000000,0.077130000000000,0.300000000000000,0.300000000000000,0.200000000000000
3207,3207,BAA,0.4,100.5,-93.2,3,0.000000000000000,-0.000000000519522,0.00000000812894,-0.00000000849365,-0.07527256752606,0.12147652991724,0.00000000000000,0.00000000000000,-0.25991610378973,0.49973721632473,0.75602226801036,0.00000000000000000000,0.00053595011561475400,0.01197018073958380000,0.97102982750341800000,0.00988629626846489000,0.00093554421153347400,0.00056649454892902700,0.00315598708814291000,-2.31080000000,-2.05157830480,-1.63021972960,0.00000000000,2.35981720560,4.06382444700,21.00173774610,0.200000000000000,0.296080000000000,0.077130000000000,0.300000000000000,0.300000000000000,0.200000000000000
3208,3208,AA,0.4,-2329115.5,2264051.6,3,0.000000000000000,-0.000000001183912,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.26848915973815,0.50475704896744,0.75602226801036,0.00685312260700120000,0.97970500982814400000,0.00730756834910516000,0.00162421184028594000,0.00029240872583083500,0.00015960188742543400,0.00003250448524959600,0.00797772943106867000,-6.33217000000,0.00000000000,-5903.44672627950,-18113.66204726030,-20613.06196995120,-121898.32016553200,-222509.26564321300,1.520000000000000,2.110410000000000,0.900000000000000,2.300000000000000,1.900000000000000,2.200000000000000
3209,3209,B,0.25,-17776738.3,11824841.6,3,0.000000000000000,-0.000000000145475,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.26848915973815,0.50475704896744,0.80987473270756,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00016077371070720300,0.01550077380565220000,0.96407604808393000000,0.01124526318169070000,0.01087069870994870000,5829531.76858900000,5694270.53364622000,,4915594.44141930000,4691432.22449564000,0.00000000000,-4731415.77870329000,0.687500000000000,1.429490000000000,0.200000000000000,2.100000000000000,2.300000000000000,1.100000000000000
3210,3210,B,0.75,-47669693.7,51904621.9,3,0.000000000000000,-0.000000000145475,0.00000000149254,-0.00000000633091,0.17241855904877,0.05241428349717,0.00000000000000,0.00000000000000,-0.26848915973815,0.50475704896744,0.80987473270756,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.01616622859005050000,0.96195077130364700000,0.01168258355730570000,0.00433212558220963000,-3019485.02709900000,-2626626.78864258000,-2328001.21671422000,-1077837.05638541000,-2096418.84960676000,0.00000000000,7324713.30814143000,2.062500000000000,0.945210000000000,2.308360000000000,0.687500000000000,0.100000000000000,1.300000000000000
3211,3211,BA,0.25,-38518.9,89640.0,3,0.000000000000000,-0.000000000134292,-0.00000000418683,0.00000001100327,-0.02529710279559,0.12882882648225,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775207045654,0.80987473270756,0.00001374837040133940,0.00004181601160062990,0.00036478076183751400,0.01711990563632900000,0.95836189748580800000,0.02067760183385540000,0.00192585349788284000,0.00905819062137647000,5351.78376900000,5022.55393574350,4407.17584776090,3386.47348485320,0.00000000000,-3844.74234526720,-8396.99570681940,0.270830000000000,0.621850000000000,0.039040000000000,0.812500000000000,1.000000000000000,0.300000000000000
3212,3212,B,0.4,-319096.5,298200.0,3,0.000000000000000,-0.000000000134292,-0.00000000013352,-0.00000001165874,-0.12306495614890,-0.00847326725454,0.00000000000000,0.00000000000000,0.18438379289238,0.50475704896744,0.80987473270756,0.00000642597124128000,0.00004177415373106000,0.00036478076183751400,0.00053657474908790200,0.01733039304229500000,0.95622614161356400000,0.02089646667744770000,0.00349211913458314000,20718.55106400000,20627.06281296930,20447.94235084100,20136.67428384610,12228.14576617650,0.00000000000,-19731.66153459850,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
3213,3213,B,0.3,4717443.6,-4492649.6,3,0.000000000000000,-0.000000000134292,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775207045654,0.81432556279375,0.00000641949344838370,0.00004169043799221960,0.00036404900504345700,0.00054036488354160000,0.01727808803311310000,0.95334883125765500000,0.02089646667744770000,0.00254374816614222000,-439458.48023600000,-439446.61467684200,-439419.54057452500,-439359.57559296900,-438862.38846088600,0.00000000000,1131579.24468634000,0.400000000000000,0.747470000000000,0.123330000000000,0.933330000000000,1.000000000000000,0.500000000000000
3214,3214,B,0.3,633080.6,-548350.0,3,0.000000000000000,-0.000000000134292,0.00000000812894,-0.00000000849365,-0.07527256752606,0.12147652991724,0.00000000000000,0.00000000000000,-0.12379459270261,0.49775207045654,0.81432556279375,0.00000645188241633720,0.00004152300651433920,0.00036295136985237100,0.00053711619686700200,0.01740013305453770000,0.95718524506553300000,0.02093859665058770000,0.00748112188854821000,-110274.73130000000,-110224.99481744700,-110126.97043716200,-109955.55844299200,-84669.35614643880,0.00000000000,93516.60286339900,0.400000000000000,0.747470000000000,0.123330000000000,0.933330000000000,1.000000000000000,0.500000000000000
3215,3215,D,0.26,-84.3,843200.0,12,0.000000000000000,-0.000000000083969,-0.00000000418683,0.00000001100327,-0.02529710279559,0.12882882648225,0.00000000000000,0.00000000000000,-0.26848915973815,0.50475704896744,0.80987473270756,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1.00000000000000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.295820000000000,0.647900000000000,0.053510000000000,0.841960000000000,1.000000000000000,0.300000000000000
3216,3216,BA,0.25,-1152524.4,1143404.1,3,0.000000000000000,-0.000000000134292,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775202015654,0.75602226801036,0.00001372079092209900,0.00004169043799221960,0.00036404900504345700,0.01705108189507750000,0.95068732773617100000,0.02071933261454930000,0.00191234550741673000,0.00708697289507010000,26238.51195700000,26165.00000000000,26013.61510080730,25298.88488230000,0.00000000000,-29759.19055952000,-80350.38624216740,0.270830000000000,0.621850000000000,0.039040000000000,0.812500000000000,1.000000000000000,0.300000000000000
3217,3217,BA,0.4,15764398.0,-13862883.0,3,0.000000000000000,-0.000000000134292,-0.00000000418683,0.00000001100327,-0.02529710279559,0.12882882648225,0.00000000000000,0.00000000000000,-0.23540229736300,0.58355282748107,0.75602226801036,0.00001372079092209900,0.00004173229586168970,0.00036258549145534300,0.01705108189507750000,0.95548393382969400000,0.02084452495663120000,0.00192392378495911000,0.00232557000118905000,-2283594.70460500000,-2219414.68374750000,-2093825.42761268000,-1887912.45957095000,0.00000000000,2348430.56998597000,4729851.63031284000,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
3218,3218,BA,0.2,-12204284.6,8680000.0,3,0.000000000000000,-0.000000000134292,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428349717,0.00000000000000,0.00000000000000,-0.23540229736300,0.58355282748107,0.75602226801036,0.00001373458066171920,0.00004169043799221960,0.00036295136985237100,0.01708549376570320000,0.95356529139228500000,0.02076106339524330000,0.00191620493326419000,0.00812547589040391000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,-704692.43038342500,-1667174.85742296000,0.155560000000000,0.488000000000000,0.009660000000000,0.622220000000000,1.000000000000000,0.100000000000000
3219,3219,A,0.4,1030570.1,-963785.8,3,0.000000000000000,-0.000000000025700,0.00000000288058,0.00000000641166,-0.01174422614241,-0.17984509823693,0.00000000000000,0.00000000000000,-0.23540229736300,0.58355282748107,0.81432556279375,0.00006516251190905400,0.00414216187652887000,0.96894575342065200000,0.01672254745799910000,0.00086242061457078400,0.00025863517903890600,0.00012523777558430000,0.00889560878647788000,-5272.05325400000,-3411.55580185590,0.00000000000,29242.93026996420,126276.43442738200,229176.72677132200,364158.28141979900,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
3220,3220,CCC,0.4,-7943.9,8964.0,3,0.000000000000000,-0.000000000134292,0.00000000288058,0.00000000641166,-0.01174422614241,-0.17984509823693,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775207045654,0.81432556279375,0.00000000000000000000,0.00000964252319492970,0.00013449555238919100,0.00053819909242520100,0.00081299385636058200,0.04118208121853480000,0.86332868308155800000,0.08894183427555450000,376.81912200000,376.81912200000,376.81912200000,376.81912200000,376.81912200000,376.81912200000,0.00000000000,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
3221,3221,BA,0.4,-104911.4,99100.0,3,0.000000000000000,-0.000000000134292,0.00000000288058,0.00000000641166,-0.01174422614241,-0.17984509823693,0.00000000000000,0.00000000000000,-0.25991610378973,0.49973721632473,0.81700033899679,0.00001369321144285860,0.00004169043799221960,0.00036514664023454300,0.01713711157164190000,0.95164664895487600000,0.02069846722420240000,0.00191813464618792000,0.00526434862891945000,5886.98438000000,5886.98438000000,5886.98438000000,5883.56283105030,0.00000000000,-8084.02262735060,-18116.78258076720,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
3222,3222,BA,0.4,-514670.5,481580.0,3,0.000000000000000,-0.000000000134292,0.00000000149254,-0.00000000633091,0.17248559048765,0.05241428341972,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775202163654,0.75602226801036,0.00001373458066171920,0.00004156486438380930,0.00036258549145534300,0.01705108189507750000,0.95356529139228500000,0.02069846722420240000,0.00192199407203538000,0.00626087413617393000,24907.75883600000,24907.01301135220,24905.54840733690,24898.42432454060,0.00000000000,-61530.07078983700,-126340.88129445700,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
3223,3223,B,0.4,-1623095.8,1624952.7,3,0.000000000000000,-0.000000000134292,-0.00000000013352,-0.00000001165874,-0.12306495614890,-0.00847326725454,0.00000000000000,0.00000000000000,-0.23794592702611,0.49775202163654,0.81432556279375,0.00000647131579710930,0.00004152300651433920,0.00036478076183751400,0.00053819909242520100,0.01727808803311310000,0.95718524506553300000,0.02100179161029780000,0.00557141508842840000,172596.11616600000,169409.86029420900,163331.47007306600,152877.52543614500,92595.98103079440,0.00000000000,-135194.28268567900,0.666670000000000,0.940690000000000,0.358160000000000,1.000000000000000,0.800000000000000,0.900000000000000
